id,make_id,make_desc,model_id,model_desc,variant_id,variant_desc,search_string,motor_flag,fuel_type_id,fuel_type_desc,seating_capacity,vehicle_image,search_count,cc,segment_id,segment_desc
37825,1000051,MAHINDRA,1003716,PANTERO,1015551,T1 - ELECTRIC START CAST ALLOY WHEELS DIGITAL CONSOLE,MAHINDRA PANTERO T1 - ELECTRIC START CAST ALLOY WHEELS DIGITAL CONSOLE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37827,1000051,MAHINDRA,1003716,PANTERO,1015552,T2 - ELECTRIC START CAST ALLOY WHEELS ANALOG CONSOLE,MAHINDRA PANTERO T2 - ELECTRIC START CAST ALLOY WHEELS ANALOG CONSOLE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37829,1000051,MAHINDRA,1003716,PANTERO,1015553,T3 - KICK START CAST ALLOY WHEELS ANALOG CONSOLE,MAHINDRA PANTERO T3 - KICK START CAST ALLOY WHEELS ANALOG CONSOLE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37831,1000051,MAHINDRA,1003716,PANTERO,1015554,T4 - KICK START SPOKE WHEEL ANALOG CONSOLE,MAHINDRA PANTERO T4 - KICK START SPOKE WHEEL ANALOG CONSOLE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37833,1000051,MAHINDRA,1003658,MOJO,1015568,STD,MAHINDRA MOJO STD (292 cc),Bike,1,Petrol,2,default-bike.jpg,0,292,1000004,Motor cycle
37835,1000051,MAHINDRA,1003666,ZESTO,1015580,STD,MAHINDRA ZESTO STD (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
37837,1000051,MAHINDRA,1003727,NOVA,1014488,SCOOTER,MAHINDRA NOVA SCOOTER (135 cc),Bike,1,Petrol,2,default-bike.jpg,0,135,1000008,Scooter
37839,1000051,MAHINDRA,1003728,SONIC,1014490,ELECTRIC BIKE,MAHINDRA SONIC ELECTRIC BIKE (35 cc),Bike,1,Petrol,1,default-bike.jpg,0,35,1000008,Scooter
37841,1000051,MAHINDRA,1003729,SYM,1014491,FLYTE SCOOTER,MAHINDRA SYM FLYTE SCOOTER (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37843,1000051,MAHINDRA,1003730,KINE,1015042,STD,MAHINDRA KINE STD (71 cc),Bike,1,Petrol,2,default-bike.jpg,0,71,1000008,Scooter
37845,1000051,MAHINDRA,1003731,4S,1015485,STD,MAHINDRA 4S STD (115 cc),Bike,1,Petrol,2,default-bike.jpg,0,115,1000004,Motor cycle
37847,1000051,MAHINDRA,1003732,BLAZE,1015486,DISC BRAKE,MAHINDRA BLAZE DISC BRAKE (165 cc),Bike,1,Petrol,2,default-bike.jpg,0,165,1000008,Scooter
37849,1000051,MAHINDRA,1002049,CENTURO,1015041,ELECTRIC START DRUM BRAKE ALLOY WHEELS,MAHINDRA CENTURO ELECTRIC START DRUM BRAKE ALLOY WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37851,1000051,MAHINDRA,1002049,CENTURO,1015301,DISK BRAKE,MAHINDRA CENTURO DISK BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37853,1000051,MAHINDRA,1002049,CENTURO,1015302,N1,MAHINDRA CENTURO N1 (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37855,1000051,MAHINDRA,1002049,CENTURO,1015303,NXT,MAHINDRA CENTURO NXT (110 cc),Bike,1,Petrol,2,Mahindra-Mirzya.jpg,0,110,1000004,Motor cycle
37857,1000051,MAHINDRA,1002049,CENTURO,1015304,O1,MAHINDRA CENTURO O1 (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37859,1000051,MAHINDRA,1002049,CENTURO,1015305,ROCKSTAR,MAHINDRA CENTURO ROCKSTAR (110 cc),Bike,1,Petrol,2,Mahindra-Mirzya.jpg,0,110,1000004,Motor cycle
37861,1000051,MAHINDRA,1002049,CENTURO,1015306,XT,MAHINDRA CENTURO XT (110 cc),Bike,1,Petrol,2,Mahindra-Mirzya.jpg,0,110,1000004,Motor cycle
37863,1000051,MAHINDRA,1002050,DURO,1014487,SCOOTER,MAHINDRA DURO SCOOTER (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37865,1000051,MAHINDRA,1002051,GUSTO,1015307,DX,MAHINDRA GUSTO DX (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37867,1000051,MAHINDRA,1002051,GUSTO,1015308,VX,MAHINDRA GUSTO VX (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37869,1000051,MAHINDRA,1002051,GUSTO,1015239,HX,MAHINDRA GUSTO HX (110 cc),Bike,1,Petrol,2,Mahindra-Gusto-DX125cc.jpg,0,110,1000008,Scooter
37871,1000051,MAHINDRA,1002051,GUSTO,1015155,DX,MAHINDRA GUSTO DX (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
37873,1000051,MAHINDRA,1002051,GUSTO,1015156,VX,MAHINDRA GUSTO VX (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
37875,1000051,MAHINDRA,1002053,RODEO,1015309,RZ,MAHINDRA RODEO RZ (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37877,1000051,MAHINDRA,1002053,RODEO,1015310,UZO,MAHINDRA RODEO UZO (125 cc),Bike,1,Petrol,2,Mahindra-Rodeo-Uzo.jpg,0,125,1000008,Scooter
37879,1000051,MAHINDRA,1002053,RODEO,1014845,STD,MAHINDRA RODEO STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37881,1000051,MAHINDRA,1002053,RODEO,1014846,STD,MAHINDRA RODEO STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37883,1000051,MAHINDRA,1002053,RODEO,1014489,SCOOTER,MAHINDRA RODEO SCOOTER (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37885,1000051,MAHINDRA,1002054,STALLIO,1015043,KICK START SPOKE WHEEL ANALOG SPEEDOMETER,MAHINDRA STALLIO KICK START SPOKE WHEEL ANALOG SPEEDOMETER (107 cc),Bike,1,Petrol,2,default-bike.jpg,0,107,1000004,Motor cycle
37887,1000051,MAHINDRA,1002569,REVA-I,1011853,AC,MAHINDRA REVA-I AC (600 cc),Car,1000001,Electric,4,Mahindra-reva.jpg,0,600,1000006,Mini
37889,1000051,MAHINDRA,1002569,REVA-I,1011854,CLASSE,MAHINDRA REVA-I CLASSE (600 cc),Car,1000001,Electric,4,Mahindra-reva.jpg,0,600,1000006,Mini
37891,1000051,MAHINDRA,1002569,REVA-I,1011855,STANDARD,MAHINDRA REVA-I STANDARD (600 cc),Car,1000001,Electric,4,Mahindra-reva.jpg,0,600,1000006,Mini
37893,1000051,MAHINDRA,1002559,KUV100 NXT,1011692,K2 6 STR,MAHINDRA KUV100 NXT K2 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37895,1000051,MAHINDRA,1002559,KUV100 NXT,1011693,K2 PLUS 6 STR,MAHINDRA KUV100 NXT K2 PLUS 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37897,1000051,MAHINDRA,1002559,KUV100 NXT,1011694,K4 PLUS 5 STR,MAHINDRA KUV100 NXT K4 PLUS 5 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37899,1000051,MAHINDRA,1002559,KUV100 NXT,1011695,K4 PLUS 6 STR,MAHINDRA KUV100 NXT K4 PLUS 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37901,1000051,MAHINDRA,1002559,KUV100 NXT,1011696,K2 D 6 STR,MAHINDRA KUV100 NXT K2 D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37903,1000051,MAHINDRA,1002559,KUV100 NXT,1011697,K2 PLUS D 6 STR,MAHINDRA KUV100 NXT K2 PLUS D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37905,1000051,MAHINDRA,1002559,KUV100 NXT,1011699,K6 PLUS 5 STR,MAHINDRA KUV100 NXT K6 PLUS 5 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37907,1000051,MAHINDRA,1002559,KUV100 NXT,1011702,K6 PLUS 6 STR,MAHINDRA KUV100 NXT K6 PLUS 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37909,1000051,MAHINDRA,1002559,KUV100 NXT,1011725,K8 D 6 STR,MAHINDRA KUV100 NXT K8 D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37911,1000051,MAHINDRA,1002559,KUV100 NXT,1011727,K8 D 6 STR DUAL TONE,MAHINDRA KUV100 NXT K8 D 6 STR DUAL TONE (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37913,1000051,MAHINDRA,1002559,KUV100 NXT,1011706,K4 PLUS D 5 STR,MAHINDRA KUV100 NXT K4 PLUS D 5 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37915,1000051,MAHINDRA,1002559,KUV100 NXT,1011709,K4 PLUS D 6 STR,MAHINDRA KUV100 NXT K4 PLUS D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37917,1000051,MAHINDRA,1002559,KUV100 NXT,1011711,K8 5 STR,MAHINDRA KUV100 NXT K8 5 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37919,1000051,MAHINDRA,1002559,KUV100 NXT,1011714,K8 6 STR,MAHINDRA KUV100 NXT K8 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37921,1000051,MAHINDRA,1002559,KUV100 NXT,1011716,K8 6 STR DUAL TONE,MAHINDRA KUV100 NXT K8 6 STR DUAL TONE (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37923,1000051,MAHINDRA,1002559,KUV100 NXT,1011718,K6 PLUS D 5 STR,MAHINDRA KUV100 NXT K6 PLUS D 5 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37925,1000051,MAHINDRA,1002559,KUV100 NXT,1011719,K6 PLUS D 6 STR,MAHINDRA KUV100 NXT K6 PLUS D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37927,1000051,MAHINDRA,1002559,KUV100 NXT,1011721,K8 D 5 STR,MAHINDRA KUV100 NXT K8 D 5 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
37929,1000051,MAHINDRA,1002335,BOLERO,1009430,EX AC BS IV,MAHINDRA BOLERO EX AC BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37931,1000051,MAHINDRA,1002335,BOLERO,1009431,EX BS IV,MAHINDRA BOLERO EX BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37933,1000051,MAHINDRA,1002335,BOLERO,1009432,PLUS AC BS IV,MAHINDRA BOLERO PLUS AC BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37935,1000051,MAHINDRA,1002335,BOLERO,1009433,PLUS BS IV,MAHINDRA BOLERO PLUS BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37937,1000051,MAHINDRA,1002335,BOLERO,1009434,POWER PLUS SLE,MAHINDRA BOLERO POWER PLUS SLE (1493 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,1493,1000016,SUV
37939,1000051,MAHINDRA,1002335,BOLERO,1009435,POWER PLUS SLX,MAHINDRA BOLERO POWER PLUS SLX (1493 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,1493,1000016,SUV
37941,1000051,MAHINDRA,1002335,BOLERO,1009436,POWER PLUS ZLX,MAHINDRA BOLERO POWER PLUS ZLX (1493 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,1493,1000016,SUV
37943,1000051,MAHINDRA,1002335,BOLERO,1009437,SLE BS IV,MAHINDRA BOLERO SLE BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37945,1000051,MAHINDRA,1002335,BOLERO,1009438,SLX BS IV,MAHINDRA BOLERO SLX BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37947,1000051,MAHINDRA,1002335,BOLERO,1009439,ZLX BS IV,MAHINDRA BOLERO ZLX BS IV (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37949,1000051,MAHINDRA,1002335,BOLERO,1009440,CAMPER,MAHINDRA BOLERO CAMPER (2523 cc),Car,2,Diesel,5,mahindra-bolero.jpg,0,2523,1000017,MUV/MPV
37951,1000051,MAHINDRA,1002335,BOLERO,1009441,CAMPER DX,MAHINDRA BOLERO CAMPER DX (2523 cc),Car,2,Diesel,5,mahindra-bolero.jpg,0,2523,1000017,MUV/MPV
37953,1000051,MAHINDRA,1002335,BOLERO,1009442,DI DX 7 STR,MAHINDRA BOLERO DI DX 7 STR (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37955,1000051,MAHINDRA,1002335,BOLERO,1009443,DI DX 8 STR,MAHINDRA BOLERO DI DX 8 STR (2523 cc),Car,2,Diesel,8,mahindra-bolero.jpg,0,2523,1000016,SUV
37957,1000051,MAHINDRA,1002335,BOLERO,1009444,GLX,MAHINDRA BOLERO GLX (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37959,1000051,MAHINDRA,1002335,BOLERO,1009445,INVADER DI,MAHINDRA BOLERO INVADER DI (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37961,1000051,MAHINDRA,1002335,BOLERO,1009446,INVADER GLX,MAHINDRA BOLERO INVADER GLX (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37963,1000051,MAHINDRA,1002335,BOLERO,1009447,LX,MAHINDRA BOLERO LX (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37965,1000051,MAHINDRA,1002335,BOLERO,1009448,SLX 2WD,MAHINDRA BOLERO SLX 2WD (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37967,1000051,MAHINDRA,1002335,BOLERO,1009449,SLX 4WD,MAHINDRA BOLERO SLX 4WD (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37969,1000051,MAHINDRA,1002335,BOLERO,1009450,SPORTZ,MAHINDRA BOLERO SPORTZ (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37971,1000051,MAHINDRA,1002335,BOLERO,1009451,STD,MAHINDRA BOLERO STD (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37973,1000051,MAHINDRA,1002335,BOLERO,1009452,XL 10 STR,MAHINDRA BOLERO XL 10 STR (2523 cc),Car,2,Diesel,10,mahindra-bolero.jpg,0,2523,1000016,SUV
37975,1000051,MAHINDRA,1002335,BOLERO,1009453,XL 10 STR NON-AC,MAHINDRA BOLERO XL 10 STR NON-AC (2523 cc),Car,2,Diesel,10,mahindra-bolero.jpg,0,2523,1000016,SUV
37977,1000051,MAHINDRA,1002335,BOLERO,1009454,XL 7 STR,MAHINDRA BOLERO XL 7 STR (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37979,1000051,MAHINDRA,1002335,BOLERO,1009455,XL 7 STR NON-AC,MAHINDRA BOLERO XL 7 STR NON-AC (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37981,1000051,MAHINDRA,1002335,BOLERO,1009456,XL 9 STR,MAHINDRA BOLERO XL 9 STR (2523 cc),Car,2,Diesel,9,mahindra-bolero.jpg,0,2523,1000016,SUV
37983,1000051,MAHINDRA,1002335,BOLERO,1009457,XL 9 STR NON-AC,MAHINDRA BOLERO XL 9 STR NON-AC (2523 cc),Car,2,Diesel,9,mahindra-bolero.jpg,0,2523,1000016,SUV
37985,1000051,MAHINDRA,1002335,BOLERO,1009458,XLS 10 STR,MAHINDRA BOLERO XLS 10 STR (2523 cc),Car,2,Diesel,10,mahindra-bolero.jpg,0,2523,1000016,SUV
37987,1000051,MAHINDRA,1002335,BOLERO,1009459,XLS 7 STR,MAHINDRA BOLERO XLS 7 STR (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37989,1000051,MAHINDRA,1002335,BOLERO,1009460,DIZ,MAHINDRA BOLERO DIZ (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37991,1000051,MAHINDRA,1002335,BOLERO,1009461,PLUS AC PS,MAHINDRA BOLERO PLUS AC PS (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37993,1000051,MAHINDRA,1002335,BOLERO,1009462,VLX CRDE,MAHINDRA BOLERO VLX CRDE (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37995,1000051,MAHINDRA,1002335,BOLERO,1009463,DI AC BS III,MAHINDRA BOLERO DI AC BS III (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37997,1000051,MAHINDRA,1002335,BOLERO,1009464,DI 4WD BS III,MAHINDRA BOLERO DI 4WD BS III (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
37999,1000051,MAHINDRA,1002335,BOLERO,1009465,LX BS IV (FOR GOVT ),MAHINDRA BOLERO LX BS IV (FOR GOVT ) (2523 cc),Car,1,Petrol,7,mahindra-bolero.jpg,0,2523,1000016,SUV
38001,1000051,MAHINDRA,1002335,BOLERO,1009466,LX 4WD BS III (FOR GOVT),MAHINDRA BOLERO LX 4WD BS III (FOR GOVT) (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
38003,1000051,MAHINDRA,1002335,BOLERO,1009467,ZX AC,MAHINDRA BOLERO ZX AC (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
38005,1000051,MAHINDRA,1002335,BOLERO,1011531,CAMPER 2WD BS2,MAHINDRA BOLERO CAMPER 2WD BS2 (2523 cc),Car,2,Diesel,6,mahindra-bolero.jpg,0,2523,1000016,SUV
38007,1000051,MAHINDRA,1002335,BOLERO,1011566,SPECIAL EDITION,MAHINDRA BOLERO SPECIAL EDITION (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
38009,1000051,MAHINDRA,1002335,BOLERO,1011570,VLX 2WD BSIII,MAHINDRA BOLERO VLX 2WD BSIII (2523 cc),Car,2,Diesel,7,mahindra-bolero.jpg,0,2523,1000016,SUV
38011,1000051,MAHINDRA,1002335,BOLERO,1011562,PLUS - NON-AC BSII,MAHINDRA BOLERO PLUS - NON-AC BSII (2523 cc),Car,2,Diesel,9,mahindra-bolero.jpg,0,2523,1000016,SUV
38013,1000051,MAHINDRA,1002336,E2O PLUS,1009468,P4,MAHINDRA E2O PLUS P4 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000001,Compact
38015,1000051,MAHINDRA,1002336,E2O PLUS,1009469,P6,MAHINDRA E2O PLUS P6 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000001,Compact
38017,1000051,MAHINDRA,1002336,E2O PLUS,1009470,P8,MAHINDRA E2O PLUS P8 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000001,Compact
38019,1000051,MAHINDRA,1002337,E2O,1009471,T0,MAHINDRA E2O T0 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000006,Mini
38021,1000051,MAHINDRA,1002337,E2O,1009472,T2,MAHINDRA E2O T2 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000006,Mini
38023,1000051,MAHINDRA,1002337,E2O,1011573,PLUS P2,MAHINDRA E2O PLUS P2 (0 cc),Car,1000001,Electric,4,mahindra-e20.jpg,0,0,1000006,Mini
38025,1000051,MAHINDRA,1002338,eVERITO,1009473,D2,MAHINDRA eVERITO D2 (0 cc),Car,1000001,Electric,5,mahindra-verito.jpg,0,0,1000003,Mid Size
38027,1000051,MAHINDRA,1002338,eVERITO,1009474,D4,MAHINDRA eVERITO D4 (0 cc),Car,1000001,Electric,5,mahindra-verito.jpg,0,0,1000003,Mid Size
38029,1000051,MAHINDRA,1002338,eVERITO,1009475,D6,MAHINDRA eVERITO D6 (0 cc),Car,1000001,Electric,5,mahindra-verito.jpg,0,0,1000003,Mid Size
38031,1000051,MAHINDRA,1002339,KUV100,1009476,K2 6 STR,MAHINDRA KUV100 K2 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38033,1000051,MAHINDRA,1002339,KUV100,1009477,K2 D 6 STR,MAHINDRA KUV100 K2 D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38035,1000051,MAHINDRA,1002339,KUV100,1009478,K2PLUS 6 STR,MAHINDRA KUV100 K2PLUS 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38037,1000051,MAHINDRA,1002339,KUV100,1009479,K2PLUS D 6 STR,MAHINDRA KUV100 K2PLUS D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38039,1000051,MAHINDRA,1002339,KUV100,1009480,K4 5 STR,MAHINDRA KUV100 K4 5 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38041,1000051,MAHINDRA,1002339,KUV100,1009481,K4 6 STR,MAHINDRA KUV100 K4 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38043,1000051,MAHINDRA,1002339,KUV100,1009482,K4 D 5 STR,MAHINDRA KUV100 K4 D 5 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38045,1000051,MAHINDRA,1002339,KUV100,1009483,K4 D 6 STR,MAHINDRA KUV100 K4 D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38047,1000051,MAHINDRA,1002339,KUV100,1009484,K4PLUS 5 STR,MAHINDRA KUV100 K4PLUS 5 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38049,1000051,MAHINDRA,1002339,KUV100,1009485,K4PLUS 6 STR,MAHINDRA KUV100 K4PLUS 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38051,1000051,MAHINDRA,1002339,KUV100,1009486,K4PLUS D 5 STR,MAHINDRA KUV100 K4PLUS D 5 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38053,1000051,MAHINDRA,1002339,KUV100,1009487,K4PLUS D 6 STR,MAHINDRA KUV100 K4PLUS D 6 STR (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38055,1000051,MAHINDRA,1002339,KUV100,1009488,K6 5 STR,MAHINDRA KUV100 K6 5 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38057,1000051,MAHINDRA,1002339,KUV100,1009489,K6 6 STR,MAHINDRA KUV100 K6 6 STR (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38059,1000051,MAHINDRA,1002339,KUV100,1009490,K6 D 5 STR,MAHINDRA KUV100 K6 D 5 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38061,1000051,MAHINDRA,1002339,KUV100,1009491,K6 D 6 STR,MAHINDRA KUV100 K6 D 6 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38063,1000051,MAHINDRA,1002339,KUV100,1009492,K6PLUS 5 STR,MAHINDRA KUV100 K6PLUS 5 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38065,1000051,MAHINDRA,1002339,KUV100,1009493,K6PLUS 6 STR,MAHINDRA KUV100 K6PLUS 6 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38067,1000051,MAHINDRA,1002339,KUV100,1009494,K6PLUS D 5 STR,MAHINDRA KUV100 K6PLUS D 5 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38069,1000051,MAHINDRA,1002339,KUV100,1009495,K6PLUS D 6 STR,MAHINDRA KUV100 K6PLUS D 6 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38071,1000051,MAHINDRA,1002339,KUV100,1009496,K8 5 STR,MAHINDRA KUV100 K8 5 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38073,1000051,MAHINDRA,1002339,KUV100,1009497,K8 6 STR,MAHINDRA KUV100 K8 6 STR (1198 cc),Car,1,Petrol,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38075,1000051,MAHINDRA,1002339,KUV100,1009498,K8 6 STR DUAL TONE,MAHINDRA KUV100 K8 6 STR DUAL TONE (1198 cc),Car,1,Petrol,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38077,1000051,MAHINDRA,1002339,KUV100,1009499,K8 D 5 STR,MAHINDRA KUV100 K8 D 5 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38079,1000051,MAHINDRA,1002339,KUV100,1009500,K8 D 6 STR,MAHINDRA KUV100 K8 D 6 STR (1198 cc),Car,2,Diesel,5,mahindra-kuv.jpg,0,1198,1000016,SUV
38081,1000051,MAHINDRA,1002339,KUV100,1009501,K8 D 6 STR DUAL TONE,MAHINDRA KUV100 K8 D 6 STR DUAL TONE (1198 cc),Car,2,Diesel,6,mahindra-kuv.jpg,0,1198,1000016,SUV
38083,1000051,MAHINDRA,1002340,NUVOSPORT,1009502,N4,MAHINDRA NUVOSPORT N4 (1493 cc),Car,2,Diesel,7,mahindra-nuvosport.jpg,0,1493,1000016,SUV
38085,1000051,MAHINDRA,1002340,NUVOSPORT,1009503,N4 PLUS,MAHINDRA NUVOSPORT N4 PLUS (1493 cc),Car,2,Diesel,7,mahindra-nuvosport.jpg,0,1493,1000016,SUV
38087,1000051,MAHINDRA,1002340,NUVOSPORT,1009504,N6,MAHINDRA NUVOSPORT N6 (1493 cc),Car,2,Diesel,7,mahindra-nuvosport.jpg,0,1493,1000016,SUV
38089,1000051,MAHINDRA,1002340,NUVOSPORT,1009505,N6 AMT,MAHINDRA NUVOSPORT N6 AMT (1493 cc),Car,2,Diesel,7,mahindra-nuvosport.jpg,0,1493,1000016,SUV
